image_path,x,y,z,thumb,fore,index,ring,little,thumb2,fore2,index2,ring2,little2,keycode,gs1,gs2,sign,label,giroX,giroY,giroZ
Image\S\5.png,-128,81,66,3,0,0,2,2,3,0,7,18,91,0,0,1,0,S,0,0,90
Image\S\50.png,-126,75,60,0,0,0,0,2,1,3,8,21,94,0,0,1,0,S,0,0,90
Image\S\51.png,-129,82,66,0,0,0,0,1,1,0,9,21,93,0,0,1,0,S,0,0,90
Image\S\52.png,-127,77,63,0,1,0,1,0,0,0,6,15,91,0,0,1,0,S,0,0,90
Image\S\53.png,-121,81,61,2,3,1,2,2,3,0,10,17,92,0,0,1,0,S,0,0,90
Image\S\54.png,-125,81,67,0,3,0,3,1,3,2,11,18,96,0,0,1,0,S,0,0,90
Image\S\55.png,-129,82,66,1,0,2,0,0,1,3,9,17,94,0,0,1,0,S,0,0,90
Image\S\56.png,-120,76,66,3,0,3,0,1,0,0,6,18,96,0,0,1,0,S,0,0,90
Image\S\57.png,-121,83,62,0,0,0,1,2,0,0,7,16,94,0,0,1,0,S,0,0,90
Image\S\58.png,-124,73,60,0,1,2,0,0,0,0,8,16,95,0,0,1,0,S,0,0,90
Image\S\59.png,-119,79,69,1,2,3,0,0,1,2,7,15,94,0,0,1,0,S,0,0,90
Image\S\6.png,-139,84,55,0,1,0,0,1,0,0,7,17,95,0,0,1,0,S,0,0,90
Image\S\60.png,-128,80,71,0,3,3,0,0,2,0,9,20,93,0,0,1,0,S,0,0,90
Image\S\61.png,-128,71,61,3,1,0,0,0,1,1,10,16,92,0,0,1,0,S,0,0,90
Image\S\62.png,-123,80,69,0,1,2,0,3,0,2,9,20,95,0,0,1,0,S,0,0,90
Image\S\63.png,-122,78,69,0,3,0,1,0,0,3,11,19,93,0,0,1,0,S,0,0,90
Image\S\64.png,-121,76,68,0,3,3,0,0,1,0,11,20,91,0,0,1,0,S,0,0,90
Image\S\65.png,-121,79,68,0,0,0,1,0,3,0,10,18,92,0,0,1,0,S,0,0,90
Image\S\66.png,-128,77,63,1,0,3,3,3,0,1,8,19,93,0,0,1,0,S,0,0,90
Image\S\67.png,-125,81,62,0,0,2,1,0,0,3,11,17,96,0,0,1,0,S,0,0,90
Image\S\68.png,-129,72,66,3,0,1,0,0,2,2,10,19,90,0,0,1,0,S,0,0,90
Image\S\69.png,-128,74,66,0,3,2,3,0,0,0,9,16,96,0,0,1,0,S,0,0,90
Image\S\7.png,-126,76,67,0,3,3,3,1,0,2,6,20,90,0,0,1,0,S,0,0,90
Image\S\70.png,-129,74,63,0,2,0,0,0,0,2,7,20,92,0,0,1,0,S,0,0,90
Image\S\71.png,-132,76,68,0,0,3,0,2,0,0,6,21,93,0,0,1,0,S,0,0,90
Image\S\72.png,-126,77,64,0,0,2,2,0,0,0,9,17,96,0,0,1,0,S,0,0,90
Image\S\73.png,-131,75,64,0,0,1,3,1,2,0,8,19,93,0,0,1,0,S,0,0,90
Image\S\74.png,-125,73,70,0,2,3,0,0,0,3,9,21,93,0,0,1,0,S,0,0,90
Image\S\75.png,-132,71,68,0,0,0,1,0,0,0,8,18,93,0,0,1,0,S,0,0,90
Image\S\76.png,-124,72,61,1,0,0,1,0,0,0,10,19,93,0,0,1,0,S,0,0,90
Image\S\77.png,-130,78,66,2,2,3,0,3,0,0,8,19,91,0,0,1,0,S,0,0,90
Image\S\78.png,-127,76,62,0,3,1,0,0,0,1,11,19,94,0,0,1,0,S,0,0,90
Image\S\79.png,-123,73,70,1,3,0,2,2,2,0,11,19,94,0,0,1,0,S,0,0,90
Image\S\8.png,-133,81,65,0,0,1,1,1,0,0,10,16,95,0,0,1,0,S,0,0,90
Image\S\80.png,-121,82,69,2,3,0,0,0,0,0,10,17,96,0,0,1,0,S,0,0,90
Image\S\81.png,-120,74,61,0,0,0,2,0,3,0,10,19,91,0,0,1,0,S,0,0,90
Image\S\82.png,-127,73,67,0,1,0,3,0,1,0,6,15,96,0,0,1,0,S,0,0,90
Image\S\83.png,-126,75,64,0,3,0,1,2,3,0,10,15,94,0,0,1,0,S,0,0,90
Image\S\84.png,-125,73,62,1,0,0,0,0,1,2,8,21,95,0,0,1,0,S,0,0,90
Image\S\85.png,-122,76,62,0,2,0,1,0,3,0,7,18,96,0,0,1,0,S,0,0,90
Image\S\86.png,-125,78,69,0,3,0,0,0,0,0,7,17,90,0,0,1,0,S,0,0,90
Image\S\87.png,-126,80,68,0,3,0,0,0,0,0,9,17,93,0,0,1,0,S,0,0,90
Image\S\88.png,-123,76,68,0,0,2,3,0,2,3,7,17,90,0,0,1,0,S,0,0,90
Image\S\89.png,-117,81,66,0,0,0,0,1,2,2,10,17,90,0,0,1,0,S,0,0,90
Image\S\9.png,-130,87,71,0,3,0,0,3,2,3,6,19,96,0,0,1,0,S,0,0,90
Image\S\90.png,-121,80,66,1,3,2,0,1,0,0,8,15,90,0,0,1,0,S,0,0,90
Image\S\91.png,-126,75,69,3,0,0,0,0,0,0,9,18,94,0,0,1,0,S,0,0,90
Image\S\92.png,-118,84,64,0,1,1,0,3,0,1,10,16,90,0,0,1,0,S,0,0,90
Image\S\93.png,-118,75,64,0,2,0,2,0,0,0,11,16,94,0,0,1,0,S,0,0,90
Image\S\94.png,-122,84,61,2,0,3,2,0,0,1,10,21,91,0,0,1,0,S,0,0,90
Image\S\95.png,-120,84,63,0,1,0,2,0,0,3,10,16,94,0,0,1,0,S,0,0,90
Image\S\96.png,-117,79,65,0,0,3,0,2,0,2,7,18,93,0,0,1,0,S,0,0,90
Image\S\97.png,-120,77,64,0,3,0,1,0,0,0,7,15,94,0,0,1,0,S,0,0,90
Image\S\98.png,-124,75,70,0,2,0,3,0,1,0,8,19,94,0,0,1,0,S,0,0,90
Image\S\99.png,-119,75,67,0,1,0,0,2,0,0,9,20,94,0,0,1,0,S,0,0,90
Image\T\0.png,-118,78,68,0,2,2,0,2,18,0,12,11,51,0,0,1,0,T,0,0,0
Image\T\1.png,-111,72,60,0,2,1,0,0,15,1,8,7,54,0,0,1,0,T,0,0,0
Image\T\10.png,-114,79,64,0,0,3,0,3,15,0,8,6,53,0,0,1,0,T,0,0,0
Image\T\100.png,-109,74,46,0,1,2,0,0,16,0,12,9,49,0,0,1,0,T,0,0,0
Image\T\11.png,-114,73,66,2,2,0,3,0,17,2,10,12,53,0,0,1,0,T,0,0,0
Image\T\12.png,-105,82,64,0,0,3,0,1,15,0,13,10,50,0,0,1,0,T,0,0,0
Image\T\13.png,-110,79,67,0,2,0,2,0,17,1,13,6,51,0,0,1,0,T,0,0,0
Image\T\14.png,-111,79,71,2,0,0,0,0,16,2,7,10,50,0,0,1,0,T,0,0,0
Image\T\15.png,-108,74,70,0,0,2,0,0,18,2,8,9,48,0,0,1,0,T,0,0,0
Image\T\16.png,-106,82,69,0,0,0,0,3,18,0,13,8,51,0,0,1,0,T,0,0,0
Image\T\17.png,-108,76,68,0,1,0,0,1,16,2,13,7,51,0,0,1,0,T,0,0,0
Image\T\18.png,-107,76,70,2,0,1,1,2,21,1,13,10,50,0,0,1,0,T,0,0,0
Image\T\19.png,-111,83,68,0,0,1,0,0,21,0,12,12,53,0,0,1,0,T,0,0,0
Image\T\2.png,-109,77,69,0,3,1,0,3,19,1,8,11,53,0,0,1,0,T,0,0,0
Image\T\20.png,-108,84,62,0,3,1,0,2,16,3,8,7,54,0,0,1,0,T,0,0,0
Image\T\21.png,-113,84,63,1,0,0,1,1,17,3,10,10,49,0,0,1,0,T,0,0,0
Image\T\22.png,-108,78,66,1,0,0,0,0,18,1,9,6,49,0,0,1,0,T,0,0,0
Image\T\23.png,-108,77,63,0,0,0,0,3,16,3,13,10,49,0,0,1,0,T,0,0,0
Image\T\24.png,-114,79,67,0,0,0,0,0,18,0,7,8,54,0,0,1,0,T,0,0,0
Image\T\25.png,-113,79,71,1,2,1,0,2,19,0,13,9,49,0,0,1,0,T,0,0,0
Image\T\26.png,-117,83,71,3,3,0,0,1,15,0,12,11,51,0,0,1,0,T,0,0,0
Image\T\27.png,-116,83,71,0,0,2,0,2,17,1,11,6,53,0,0,1,0,T,0,0,0
Image\T\28.png,-118,82,66,3,0,0,2,2,21,0,13,9,51,0,0,1,0,T,0,0,0
Image\T\29.png,-111,77,72,0,0,2,3,1,17,0,9,11,49,0,0,1,0,T,0,0,0
Image\T\3.png,-116,74,72,2,0,3,0,3,21,0,12,11,52,0,0,1,0,T,0,0,0
Image\T\30.png,-114,73,62,1,0,0,0,3,20,0,8,8,50,0,0,1,0,T,0,0,0
Image\T\31.png,-113,71,69,0,2,3,2,0,16,0,10,7,50,0,0,1,0,T,0,0,0
Image\T\32.png,-104,72,69,0,3,0,0,1,18,0,11,6,48,0,0,1,0,T,0,0,0
Image\T\33.png,-110,78,66,2,0,1,0,2,18,1,11,10,53,0,0,1,0,T,0,0,0
Image\T\34.png,-108,76,69,2,3,0,0,0,17,2,7,12,48,0,0,1,0,T,0,0,0
Image\T\35.png,-106,72,70,3,2,3,2,1,19,3,7,12,49,0,0,1,0,T,0,0,0
Image\T\36.png,-109,81,63,1,1,0,0,0,18,2,10,6,54,0,0,1,0,T,0,0,0
Image\T\37.png,-104,73,71,0,0,2,1,3,19,0,10,9,50,0,0,1,0,T,0,0,0
Image\T\38.png,-109,78,68,1,1,2,0,1,17,0,9,7,48,0,0,1,0,T,0,0,0
Image\T\39.png,-115,72,72,1,1,3,2,0,15,0,10,10,54,0,0,1,0,T,0,0,0
Image\T\4.png,-111,74,68,2,0,0,0,3,18,0,13,12,54,0,0,1,0,T,0,0,0
Image\T\40.png,-114,72,71,2,3,2,2,0,15,1,12,12,54,0,0,1,0,T,0,0,0
Image\T\41.png,-105,73,71,1,0,2,0,0,15,0,11,9,53,0,0,1,0,T,0,0,0
Image\T\42.png,-108,69,70,2,0,0,0,0,20,0,10,7,48,0,0,1,0,T,0,0,0
Image\T\43.png,-115,68,71,3,1,0,2,2,18,2,13,9,52,0,0,1,0,T,0,0,0
Image\T\44.png,-114,72,69,1,2,0,0,2,20,0,12,9,51,0,0,1,0,T,0,0,0
Image\T\45.png,-110,72,67,2,0,3,0,1,20,3,10,6,54,0,0,1,0,T,0,0,0
Image\T\46.png,-115,72,65,2,0,0,1,0,15,2,7,6,51,0,0,1,0,T,0,0,0
Image\T\47.png,-114,77,68,0,0,0,0,1,17,0,12,9,48,0,0,1,0,T,0,0,0
Image\T\48.png,-108,77,67,0,0,1,0,0,18,0,10,6,54,0,0,1,0,T,0,0,0
Image\T\49.png,-109,72,62,1,0,0,0,0,21,1,8,7,48,0,0,1,0,T,0,0,0
Image\T\5.png,-113,68,66,0,0,0,0,0,21,0,9,6,48,0,0,1,0,T,0,0,0
Image\T\50.png,-109,76,71,0,0,0,1,0,15,0,10,9,52,0,0,1,0,T,0,0,0
Image\T\51.png,-110,71,67,0,1,0,0,1,16,0,11,11,50,0,0,1,0,T,0,0,0
Image\T\52.png,-109,78,67,0,0,0,3,1,17,1,10,8,50,0,0,1,0,T,0,0,0
Image\T\53.png,-111,76,72,0,0,2,0,3,21,1,12,6,50,0,0,1,0,T,0,0,0
Image\T\54.png,-109,78,64,2,1,0,0,0,15,1,7,12,50,0,0,1,0,T,0,0,0
Image\T\55.png,-115,76,67,3,0,0,3,0,19,0,11,12,48,0,0,1,0,T,0,0,0
Image\T\56.png,-108,70,69,0,0,2,2,1,15,3,13,10,52,0,0,1,0,T,0,0,0
Image\T\57.png,-105,74,64,0,0,0,1,0,15,0,8,8,48,0,0,1,0,T,0,0,0
Image\T\58.png,-102,79,71,0,0,0,2,1,21,3,7,12,50,0,0,1,0,T,0,0,0
Image\T\59.png,-104,77,67,0,0,2,0,0,21,1,7,6,53,0,0,1,0,T,0,0,0
Image\T\6.png,-105,84,69,0,0,3,0,0,20,0,9,6,49,0,0,1,0,T,0,0,0
Image\T\60.png,-108,84,68,0,0,0,2,3,15,3,10,6,49,0,0,1,0,T,0,0,0
Image\T\61.png,-102,78,72,0,0,1,0,3,21,2,11,10,52,0,0,1,0,T,0,0,0
Image\T\62.png,-105,76,67,2,2,0,2,3,16,1,12,7,54,0,0,1,0,T,0,0,0
Image\T\63.png,-99,82,67,0,2,0,2,0,17,2,13,11,49,0,0,1,0,T,0,0,0
Image\T\64.png,-112,82,70,3,0,0,2,1,21,0,10,11,52,0,0,1,0,T,0,0,0
Image\T\65.png,-103,81,73,0,2,3,3,0,18,3,9,8,51,0,0,1,0,T,0,0,0
Image\T\66.png,-114,80,68,1,0,3,0,0,18,0,7,12,52,0,0,1,0,T,0,0,0
Image\T\67.png,-114,76,74,3,3,0,2,1,15,1,11,10,52,0,0,1,0,T,0,0,0
Image\T\68.png,-109,79,73,1,0,3,3,0,16,1,7,6,50,0,0,1,0,T,0,0,0
Image\T\69.png,-116,81,73,0,0,0,1,2,19,2,13,8,51,0,0,1,0,T,0,0,0
Image\T\7.png,-106,71,68,2,0,2,0,1,16,0,11,6,53,0,0,1,0,T,0,0,0
Image\T\70.png,-112,78,76,0,0,1,0,2,17,3,12,6,52,0,0,1,0,T,0,0,0
Image\T\71.png,-120,73,77,0,0,3,2,0,19,0,12,11,54,0,0,1,0,T,0,0,0
Image\T\72.png,-117,79,60,0,0,0,0,2,17,0,8,12,52,0,0,1,0,T,0,0,0
Image\T\73.png,-118,76,65,3,1,0,0,2,21,0,9,11,48,0,0,1,0,T,0,0,0
Image\T\74.png,-113,74,65,1,0,2,2,3,19,0,12,9,50,0,0,1,0,T,0,0,0
Image\T\75.png,-111,77,60,0,0,0,0,0,16,3,9,10,50,0,0,1,0,T,0,0,0
Image\T\76.png,-120,83,62,3,0,0,0,0,20,2,7,8,54,0,0,1,0,T,0,0,0
Image\T\77.png,-111,75,66,2,0,2,0,2,15,1,8,10,51,0,0,1,0,T,0,0,0
Image\T\78.png,-107,82,65,3,1,3,2,3,15,1,9,12,50,0,0,1,0,T,0,0,0
Image\T\79.png,-110,77,65,0,0,2,0,0,19,2,12,12,48,0,0,1,0,T,0,0,0
Image\T\8.png,-111,84,70,0,0,0,2,3,21,0,11,11,49,0,0,1,0,T,0,0,0
Image\T\80.png,-106,76,69,0,3,3,0,0,18,0,9,8,54,0,0,1,0,T,0,0,0
Image\T\81.png,-110,77,68,1,1,0,0,0,15,2,9,8,51,0,0,1,0,T,0,0,0
Image\T\82.png,-109,81,63,3,0,3,1,0,19,1,9,6,54,0,0,1,0,T,0,0,0
Image\T\83.png,-116,79,70,3,2,0,0,0,21,0,7,8,48,0,0,1,0,T,0,0,0
Image\T\84.png,-107,77,60,0,2,0,3,0,17,0,7,6,52,0,0,1,0,T,0,0,0
Image\T\85.png,-110,77,63,0,3,0,2,3,18,2,13,12,51,0,0,1,0,T,0,0,0
Image\T\86.png,-115,75,60,3,1,1,2,2,17,3,9,6,52,0,0,1,0,T,0,0,0
Image\T\87.png,-109,78,64,2,2,0,0,0,21,0,8,7,50,0,0,1,0,T,0,0,0
Image\T\88.png,-115,82,61,0,3,0,1,0,15,3,7,9,49,0,0,1,0,T,0,0,0
Image\T\89.png,-115,84,61,1,0,0,0,3,18,3,7,10,48,0,0,1,0,T,0,0,0
Image\T\9.png,-110,79,66,0,3,3,1,0,21,0,12,11,50,0,0,1,0,T,0,0,0
Image\T\90.png,-109,81,68,3,1,2,3,0,21,3,9,12,51,0,0,1,0,T,0,0,0
Image\T\91.png,-115,74,64,3,1,0,0,0,15,0,8,10,52,0,0,1,0,T,0,0,0
Image\T\92.png,-101,77,65,0,0,0,0,3,16,0,9,10,54,0,0,1,0,T,0,0,0
Image\T\93.png,-111,82,66,2,0,1,3,0,19,0,11,9,51,0,0,1,0,T,0,0,0
Image\T\94.png,-101,78,68,0,3,2,3,3,18,0,8,12,48,0,0,1,0,T,0,0,0
Image\T\95.png,-110,82,68,0,0,2,2,0,17,2,10,8,51,0,0,1,0,T,0,0,0
Image\T\96.png,-110,75,66,0,0,0,0,0,21,3,12,11,53,0,0,1,0,T,0,0,0
Image\T\97.png,-106,82,67,0,0,0,2,1,19,0,12,6,52,0,0,1,0,T,0,0,0
Image\T\98.png,-104,82,67,0,0,1,1,0,15,1,7,10,48,0,0,1,0,T,0,0,0
Image\T\99.png,-110,79,64,3,0,3,3,0,21,2,7,6,53,0,0,1,0,T,0,0,0
Image\U\0.png,-121,84,68,0,1,0,3,3,97,99,100,1,0,0,0,1,0,U,0,0,0
Image\U\1.png,-128,77,64,2,3,2,0,0,100,100,100,0,0,0,0,1,0,U,0,0,0
Image\U\10.png,-133,79,66,2,2,2,0,0,100,99,100,0,0,0,0,1,0,U,0,0,0
Image\U\100.png,-110,82,62,2,1,0,3,1,100,97,100,1,2,0,0,1,0,U,0,0,0
Image\U\11.png,-132,76,58,0,0,1,0,2,99,97,100,0,0,0,0,1,0,U,0,0,0
Image\U\12.png,-131,76,57,0,1,1,0,0,98,98,100,3,0,0,0,1,0,U,0,0,0
Image\U\13.png,-124,76,59,0,1,0,0,0,100,98,97,3,1,0,0,1,0,U,0,0,0
Image\U\14.png,-122,82,61,0,2,0,3,0,97,100,100,3,0,0,0,1,0,U,0,0,0
Image\U\15.png,-123,79,56,0,1,0,1,3,100,100,97,0,0,0,0,1,0,U,0,0,0
Image\U\16.png,-125,78,54,2,2,0,1,3,100,100,100,0,0,0,0,1,0,U,0,0,0
Image\U\17.png,-124,81,57,0,0,0,0,2,99,100,100,0,1,0,0,1,0,U,0,0,0
Image\U\18.png,-125,83,55,1,0,0,2,0,100,100,100,0,0,0,0,1,0,U,0,0,0
Image\U\19.png,-119,75,63,2,0,0,2,2,100,99,99,0,0,0,0,1,0,U,0,0,0
Image\U\2.png,-132,78,57,3,0,0,2,0,100,97,97,0,3,0,0,1,0,U,0,0,0
Image\U\20.png,-129,76,77,0,0,0,0,2,100,99,100,1,3,0,0,1,0,U,0,0,0
Image\U\21.png,-129,71,73,0,2,1,2,3,100,97,100,1,0,0,0,1,0,U,0,0,0
Image\U\22.png,-126,70,76,0,2,1,0,0,100,99,100,0,0,0,0,1,0,U,0,0,0
Image\U\23.png,-126,72,72,0,1,0,0,0,97,97,100,0,0,0,0,1,0,U,0,0,0
Image\U\24.png,-120,71,76,0,0,0,0,0,100,97,100,1,1,0,0,1,0,U,0,0,0
Image\U\25.png,-126,75,74,1,3,3,0,0,100,97,97,3,0,0,0,1,0,U,0,0,0
Image\U\26.png,-123,66,71,1,0,0,3,0,100,97,100,0,0,0,0,1,0,U,0,0,0
Image\U\27.png,-123,70,75,0,2,0,2,0,100,100,97,1,0,0,0,1,0,U,0,0,0
Image\U\28.png,-124,72,72,2,1,0,2,2,99,100,100,3,1,0,0,1,0,U,0,0,0
Image\U\29.png,-134,72,63,3,2,0,0,0,100,100,98,1,1,0,0,1,0,U,0,0,0
Image\U\3.png,-128,80,57,0,0,2,0,1,100,98,100,2,2,0,0,1,0,U,0,0,0
Image\U\30.png,-139,72,61,1,1,0,0,3,100,100,98,3,0,0,0,1,0,U,0,0,0
Image\U\31.png,-142,73,56,0,1,0,0,0,100,100,100,0,3,0,0,1,0,U,0,0,0
Image\U\32.png,-141,77,55,3,1,2,0,0,100,100,97,0,3,0,0,1,0,U,0,0,0
Image\U\33.png,-142,80,59,0,0,0,2,1,100,99,100,1,1,0,0,1,0,U,0,0,0
Image\U\34.png,-139,75,56,2,1,1,0,1,100,100,99,0,1,0,0,1,0,U,0,0,0
Image\U\35.png,-136,69,56,1,1,0,3,0,97,98,98,0,2,0,0,1,0,U,0,0,0
Image\U\36.png,-126,73,56,0,0,0,0,0,100,100,100,0,3,0,0,1,0,U,0,0,0
Image\U\37.png,-124,79,57,0,3,3,1,0,100,99,100,3,0,0,0,1,0,U,0,0,0
Image\U\38.png,-121,83,58,0,0,0,0,0,100,97,100,0,3,0,0,1,0,U,0,0,0
Image\U\39.png,-127,77,57,3,0,0,2,2,100,99,100,3,0,0,0,1,0,U,0,0,0
Image\U\4.png,-120,85,59,0,0,0,0,2,99,100,97,1,0,0,0,1,0,U,0,0,0
Image\U\40.png,-125,82,59,3,3,0,3,0,100,100,100,2,0,0,0,1,0,U,0,0,0
Image\U\41.png,-120,84,62,0,3,0,0,0,100,100,100,1,0,0,0,1,0,U,0,0,0
Image\U\42.png,-127,81,59,0,3,0,3,0,99,97,100,0,0,0,0,1,0,U,0,0,0
Image\U\43.png,-102,84,57,0,2,3,2,0,99,97,100,3,2,0,0,1,0,U,0,0,0
Image\U\44.png,-100,79,63,0,0,3,2,0,100,100,100,0,0,0,0,1,0,U,0,0,0
Image\U\45.png,-102,82,59,0,2,0,0,3,100,100,100,0,0,0,0,1,0,U,0,0,0
Image\U\46.png,-107,85,63,0,1,0,2,1,100,99,100,0,1,0,0,1,0,U,0,0,0
Image\U\47.png,-101,81,65,0,1,1,0,0,97,100,99,0,1,0,0,1,0,U,0,0,0
Image\U\48.png,-110,75,64,1,0,0,0,0,100,100,98,3,3,0,0,1,0,U,0,0,0
Image\U\49.png,-103,77,56,2,0,0,0,0,100,97,99,0,0,0,0,1,0,U,0,0,0
Image\U\5.png,-128,80,61,1,3,3,0,2,99,99,99,0,0,0,0,1,0,U,0,0,0
Image\U\50.png,-101,74,65,3,1,0,0,1,100,100,100,3,1,0,0,1,0,U,0,0,0
Image\U\51.png,-105,80,63,0,0,0,1,1,100,98,100,0,0,0,0,1,0,U,0,0,0
Image\U\52.png,-105,72,65,0,0,3,0,0,100,99,97,0,0,0,0,1,0,U,0,0,0
Image\U\53.png,-105,73,63,2,2,1,0,0,100,100,98,0,0,0,0,1,0,U,0,0,0
Image\U\54.png,-109,85,65,0,0,0,0,2,97,99,98,1,0,0,0,1,0,U,0,0,0
Image\U\55.png,-113,84,57,1,2,1,0,3,100,100,99,1,0,0,0,1,0,U,0,0,0
Image\U\56.png,-118,82,62,2,0,0,3,1,98,99,100,2,2,0,0,1,0,U,0,0,0
Image\U\57.png,-112,73,64,0,0,2,3,0,97,97,98,3,1,0,0,1,0,U,0,0,0
Image\U\58.png,-112,75,56,3,3,1,0,1,99,100,98,3,3,0,0,1,0,U,0,0,0
Image\U\59.png,-124,74,62,0,3,1,3,0,99,97,100,0,0,0,0,1,0,U,0,0,0
Image\U\6.png,-126,76,55,0,1,0,2,0,100,100,98,1,0,0,0,1,0,U,0,0,0
Image\U\60.png,-123,82,59,0,3,0,0,0,97,100,98,0,3,0,0,1,0,U,0,0,0
Image\U\61.png,-119,76,62,0,0,1,3,0,100,100,99,2,0,0,0,1,0,U,0,0,0
Image\U\62.png,-123,73,55,1,2,0,0,0,100,100,100,0,2,0,0,1,0,U,0,0,0
Image\U\63.png,-124,78,58,3,3,1,3,3,98,100,99,3,0,0,0,1,0,U,0,0,0
Image\U\64.png,-126,73,57,3,0,3,1,1,98,99,97,3,1,0,0,1,0,U,0,0,0
Image\U\65.png,-126,82,55,0,0,0,0,3,100,100,100,1,3,0,0,1,0,U,0,0,0
Image\U\66.png,-124,72,61,0,1,0,0,0,98,100,100,3,2,0,0,1,0,U,0,0,0
Image\U\67.png,-125,72,60,0,0,0,1,3,100,99,98,2,0,0,0,1,0,U,0,0,0
Image\U\68.png,-124,75,65,0,0,0,0,0,98,100,100,0,3,0,0,1,0,U,0,0,0
Image\U\69.png,-124,80,63,0,0,0,0,2,97,100,100,0,3,0,0,1,0,U,0,0,0
Image\U\7.png,-121,79,55,0,0,3,0,0,100,100,99,0,0,0,0,1,0,U,0,0,0
Image\U\70.png,-119,75,59,3,0,2,2,1,100,99,98,0,0,0,0,1,0,U,0,0,0
Image\U\71.png,-120,75,56,0,3,0,0,0,97,100,100,3,0,0,0,1,0,U,0,0,0
Image\U\72.png,-123,80,56,0,2,3,2,1,99,100,97,0,0,0,0,1,0,U,0,0,0
Image\U\73.png,-117,81,61,3,3,1,0,0,98,99,100,3,0,0,0,1,0,U,0,0,0
Image\U\74.png,-122,80,55,0,3,1,3,2,97,100,98,0,1,0,0,1,0,U,0,0,0
Image\U\75.png,-122,81,59,0,0,0,1,0,97,100,98,0,3,0,0,1,0,U,0,0,0
Image\U\76.png,-125,79,60,3,0,0,0,2,100,100,98,3,0,0,0,1,0,U,0,0,0
Image\U\77.png,-121,76,62,2,0,1,3,1,100,100,97,0,3,0,0,1,0,U,0,0,0
Image\U\78.png,-121,77,64,2,0,3,3,0,100,99,100,0,3,0,0,1,0,U,0,0,0
Image\U\79.png,-122,75,61,2,0,0,3,0,97,100,97,1,1,0,0,1,0,U,0,0,0
Image\U\8.png,-122,78,60,1,0,0,0,2,98,99,98,1,0,0,0,1,0,U,0,0,0
Image\U\80.png,-124,82,55,0,0,1,0,1,100,100,100,0,0,0,0,1,0,U,0,0,0
Image\U\81.png,-121,78,56,3,0,0,0,0,100,100,100,0,0,0,0,1,0,U,0,0,0
Image\U\82.png,-124,76,64,2,0,0,1,2,100,100,100,2,0,0,0,1,0,U,0,0,0
Image\U\83.png,-116,75,59,0,0,2,2,0,100,99,100,0,3,0,0,1,0,U,0,0,0
Image\U\84.png,-121,72,61,3,1,0,0,2,100,98,99,1,0,0,0,1,0,U,0,0,0
Image\U\85.png,-124,79,59,0,0,0,2,0,99,97,99,0,3,0,0,1,0,U,0,0,0
Image\U\86.png,-123,82,60,0,0,1,0,0,100,99,100,0,0,0,0,1,0,U,0,0,0
Image\U\87.png,-114,75,62,0,1,0,0,3,98,100,97,1,0,0,0,1,0,U,0,0,0
Image\U\88.png,-106,74,59,0,0,2,0,0,100,100,100,0,0,0,0,1,0,U,0,0,0
Image\U\89.png,-114,82,63,1,0,0,0,2,99,99,100,2,0,0,0,1,0,U,0,0,0
Image\U\9.png,-133,77,88,0,0,1,0,3,98,100,100,2,0,0,0,1,0,U,0,0,0
Image\U\90.png,-104,72,63,0,1,0,2,1,97,98,100,1,0,0,0,1,0,U,0,0,0
Image\U\91.png,-107,80,61,1,0,0,0,0,99,100,97,0,3,0,0,1,0,U,0,0,0
Image\U\92.png,-104,82,63,2,1,0,3,1,100,100,99,3,0,0,0,1,0,U,0,0,0
Image\U\93.png,-105,80,57,0,1,0,3,0,99,100,97,0,0,0,0,1,0,U,0,0,0
Image\U\94.png,-105,80,66,2,0,2,3,0,99,100,100,0,3,0,0,1,0,U,0,0,0
Image\U\95.png,-108,75,62,1,0,2,1,0,100,100,98,3,0,0,0,1,0,U,0,0,0
Image\U\96.png,-110,72,60,0,0,1,0,0,100,99,98,3,0,0,0,1,0,U,0,0,0
Image\U\97.png,-111,78,63,2,2,1,0,0,100,100,99,0,1,0,0,1,0,U,0,0,0
Image\U\98.png,-109,75,63,3,1,0,0,1,100,97,97,0,0,0,0,1,0,U,0,0,0
Image\U\99.png,-101,76,65,0,0,1,2,3,99,100,100,2,2,0,0,1,0,U,0,0,0
Image\V\0.png,-130,75,58,0,2,0,0,0,100,99,97,1,0,0,0,1,0,U,0,0,0
Image\V\1.png,-132,74,66,0,3,3,3,0,99,99,100,1,0,0,0,1,0,U,0,0,0
Image\V\10.png,-128,70,61,0,3,0,0,0,100,100,100,0,3,0,0,1,0,U,0,0,0
Image\V\100.png,-136,73,59,0,0,2,0,0,100,100,97,0,0,0,0,1,0,U,0,0,0
Image\V\11.png,-121,77,61,0,0,3,0,1,98,99,98,0,0,0,0,1,0,U,0,0,0
Image\V\12.png,-119,73,59,0,0,0,0,0,100,99,100,0,0,0,0,1,0,U,0,0,0
Image\V\13.png,-126,76,61,0,0,0,2,3,100,100,98,1,0,0,0,1,0,U,0,0,0
Image\V\14.png,-124,71,54,0,2,3,3,0,100,100,100,0,0,0,0,1,0,U,0,0,0
Image\V\15.png,-122,76,53,0,0,2,0,0,100,100,98,0,1,0,0,1,0,U,0,0,0
Image\V\16.png,-126,79,55,3,0,0,0,3,98,99,97,2,1,0,0,1,0,U,0,0,0
