image_path,x,y,z,thumb,fore,index,ring,little,thumb2,fore2,index2,ring2,little2,keycode,gs1,gs2,sign,label
Image\U\93.png,-109,77,61,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\94.png,-106,77,61,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\95.png,-106,77,61,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\96.png,-106,77,61,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\97.png,-106,83,61,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\98.png,-106,79,61,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\99.png,-106,79,61,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\0.png,-128,70,61,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\1.png,-128,70,61,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\10.png,-128,70,61,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\100.png,-132,76,58,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\11.png,-124,73,58,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\12.png,-124,73,58,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\13.png,-124,73,58,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\14.png,-124,73,58,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\15.png,-125,77,58,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\16.png,-125,77,58,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\17.png,-125,77,58,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\18.png,-129,75,58,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\19.png,-129,75,58,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\2.png,-125,72,76,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\20.png,-133,80,56,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\21.png,-133,80,56,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\22.png,-133,80,56,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\23.png,-133,80,56,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\24.png,-136,80,56,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\25.png,-136,80,56,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\26.png,-136,80,56,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\27.png,-128,80,56,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\28.png,-128,80,56,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\29.png,-125,80,56,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\3.png,-125,80,56,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\30.png,-125,80,56,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\31.png,-125,80,56,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\32.png,-125,80,56,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\33.png,-125,80,56,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\34.png,-118,80,56,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\35.png,-118,80,56,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\36.png,-118,80,56,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\37.png,-113,80,56,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\38.png,-113,80,56,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\39.png,-107,80,56,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\4.png,-107,80,56,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\40.png,-107,80,56,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\41.png,-107,80,56,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\42.png,-107,80,56,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\43.png,-107,80,56,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\44.png,-107,80,56,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\45.png,-107,80,56,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\46.png,-100,75,72,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\47.png,-100,75,72,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\48.png,-100,75,72,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\49.png,-110,75,72,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\5.png,-120,75,72,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\50.png,-107,82,72,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\51.png,-107,82,72,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\52.png,-107,82,72,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\53.png,-107,82,72,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\54.png,-116,75,72,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\55.png,-116,75,72,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\56.png,-116,75,72,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\57.png,-116,75,72,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\58.png,-116,75,72,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\59.png,-116,75,72,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\6.png,-116,75,72,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\60.png,-116,75,72,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\61.png,-116,75,72,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\62.png,-116,75,72,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\63.png,-116,75,72,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\64.png,-116,75,72,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\65.png,-116,75,72,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\66.png,-116,75,72,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\67.png,-116,75,72,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\68.png,-116,75,72,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\69.png,-107,75,72,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\7.png,-107,75,72,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\70.png,-107,75,72,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\71.png,-107,75,72,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\72.png,-107,75,72,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\73.png,-107,75,72,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\74.png,-107,75,72,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\75.png,-107,75,72,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\76.png,-107,75,72,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\77.png,-107,75,72,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\78.png,-107,75,72,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\79.png,-113,75,72,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\8.png,-113,75,72,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\80.png,-113,75,72,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\81.png,-113,75,72,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\82.png,-113,75,72,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\83.png,-113,75,72,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\84.png,-113,75,72,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\85.png,-113,75,72,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\86.png,-113,75,72,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\87.png,-113,75,72,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\88.png,-113,75,72,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\89.png,-121,75,72,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\9.png,-121,75,72,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\90.png,-121,75,72,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\91.png,-121,75,72,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\92.png,-121,75,72,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\93.png,-131,75,72,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\94.png,-131,75,72,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\95.png,-131,75,72,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\96.png,-131,75,72,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\97.png,-131,75,72,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\98.png,-136,75,72,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\V\99.png,-136,75,72,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\W\0.png,-127,68,72,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\1.png,-127,68,72,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\10.png,-109,68,72,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\100.png,-118,72,86,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\11.png,-105,71,86,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\12.png,-103,71,86,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\13.png,-102,71,86,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\14.png,-100,71,86,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\15.png,-100,71,86,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\16.png,-100,71,86,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\17.png,-100,71,86,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\18.png,-105,71,86,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\19.png,-105,71,86,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\2.png,-124,66,86,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\20.png,-109,67,86,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\21.png,-109,70,86,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\22.png,-109,70,86,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\23.png,-116,70,86,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\24.png,-116,70,86,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\25.png,-121,70,86,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\26.png,-121,70,86,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\27.png,-121,70,86,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\28.png,-121,70,94,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\29.png,-124,70,94,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\3.png,-122,67,94,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\30.png,-127,70,94,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\31.png,-127,70,94,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\32.png,-132,69,94,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\33.png,-132,69,94,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\34.png,-132,69,94,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\35.png,-125,69,94,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\36.png,-125,69,94,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\37.png,-125,69,94,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\38.png,-121,69,94,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\39.png,-121,69,94,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\4.png,-121,69,85,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\40.png,-121,69,99,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\41.png,-121,69,99,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\42.png,-121,69,99,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\43.png,-121,69,99,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\44.png,-121,69,99,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\45.png,-121,69,99,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\46.png,-121,69,99,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\47.png,-121,69,99,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\48.png,-121,69,99,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\49.png,-121,69,99,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\5.png,-117,67,91,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\50.png,-117,67,91,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\51.png,-117,67,91,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\52.png,-117,67,91,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\53.png,-117,67,91,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\54.png,-117,67,91,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\55.png,-117,67,91,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\56.png,-117,67,91,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\57.png,-117,61,91,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\58.png,-117,61,91,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\59.png,-117,61,91,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\6.png,-117,67,91,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\60.png,-117,67,91,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\61.png,-117,67,91,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\62.png,-117,67,91,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\63.png,-117,67,91,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\64.png,-117,67,91,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\65.png,-117,67,91,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\66.png,-117,67,91,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\67.png,-111,67,91,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\68.png,-102,71,91,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\69.png,-102,71,91,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\7.png,-116,65,91,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\70.png,-103,69,91,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\71.png,-103,69,91,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\72.png,-103,69,91,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\73.png,-110,71,91,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\74.png,-110,71,91,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\75.png,-110,71,91,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\76.png,-116,71,91,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\77.png,-116,71,91,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\78.png,-116,71,91,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\79.png,-122,69,91,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\8.png,-114,69,91,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\80.png,-121,69,91,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\81.png,-121,69,91,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\82.png,-121,69,91,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\83.png,-121,69,91,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\84.png,-121,69,91,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\85.png,-121,69,91,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\86.png,-121,69,91,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\87.png,-121,69,91,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\88.png,-121,69,91,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\89.png,-121,69,91,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\9.png,-110,69,91,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\90.png,-110,69,91,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\91.png,-110,69,91,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\92.png,-110,69,91,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\93.png,-110,69,91,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\94.png,-110,69,91,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\95.png,-110,69,91,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\96.png,-110,69,91,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\97.png,-110,69,91,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\98.png,-110,69,91,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\W\99.png,-114,73,91,0,0,0,0,0,100,100,4,4,4,0,0,1,0,W
Image\X\0.png,-125,83,94,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\1.png,-125,83,94,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\10.png,-121,81,94,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\100.png,-124,83,63,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\11.png,-122,79,100,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\12.png,-122,79,100,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\13.png,-122,79,100,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\14.png,-122,79,100,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\15.png,-117,79,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\16.png,-117,79,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\17.png,-117,79,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\18.png,-117,79,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\19.png,-117,79,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\2.png,-127,79,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\20.png,-113,79,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\21.png,-109,79,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\22.png,-109,79,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\23.png,-109,79,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\24.png,-109,79,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\25.png,-109,79,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\26.png,-109,79,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\27.png,-117,79,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\28.png,-117,79,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\29.png,-117,79,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\3.png,-125,79,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\30.png,-125,79,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\31.png,-125,79,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\32.png,-125,79,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\33.png,-125,79,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\34.png,-131,76,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\35.png,-131,76,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\36.png,-131,76,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\37.png,-131,76,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\38.png,-131,76,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\39.png,-131,76,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\4.png,-121,83,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\40.png,-133,83,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\41.png,-133,83,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\42.png,-133,83,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\43.png,-133,83,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\44.png,-133,83,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\45.png,-133,83,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\46.png,-133,83,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\47.png,-133,83,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\48.png,-133,83,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\49.png,-128,87,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\5.png,-128,87,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\50.png,-128,87,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\51.png,-128,87,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\52.png,-122,87,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\53.png,-122,87,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\54.png,-122,87,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\55.png,-122,87,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\56.png,-122,87,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\57.png,-122,87,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\58.png,-122,87,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\59.png,-122,87,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\6.png,-122,87,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\60.png,-117,83,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\61.png,-117,83,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\62.png,-117,83,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\63.png,-117,83,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\64.png,-117,83,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\65.png,-117,83,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\66.png,-117,83,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\67.png,-117,83,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\68.png,-109,83,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\69.png,-109,83,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\7.png,-125,86,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\70.png,-107,83,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\71.png,-107,83,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\72.png,-107,83,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\73.png,-107,83,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\74.png,-107,83,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\75.png,-107,83,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\76.png,-107,83,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\77.png,-107,83,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\78.png,-109,86,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\79.png,-109,86,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\8.png,-120,86,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\80.png,-120,86,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\81.png,-120,86,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\82.png,-120,86,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\83.png,-120,86,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\84.png,-106,86,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\85.png,-106,86,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\86.png,-106,86,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\87.png,-106,86,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\88.png,-106,86,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\89.png,-106,86,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\9.png,-106,86,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\90.png,-106,86,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\91.png,-106,86,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
Image\X\92.png,-106,86,97,0,0,0,0,0,100,100,100,100,54,0,0,1,0,X
